"Status","Year","Age","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Human Resources","HM Courts and Tribunals Service","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Prison and Probation Service","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Prison and Probation Service","Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Prison and Probation Service","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Prison and Probation Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Greater Manchester","15","10","34600","32000"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Inner London - East","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Merseyside","15","10","26390","21440"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","20","15","26870","25560"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","15","10","25930","24790"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","West Central Scotland","20","15","26460","21440"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Treasury (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Insolvency Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Insolvency Service","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Met Office","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","25","20","28460","26670"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Greater Manchester","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","20","20","31270","26670"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Inner London - West","15","15","46470","43860"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Lancashire","10","5","24050","22080"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence (excl. agencies)","West Central Scotland","35","30","23570","21580"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","10","10","30310","31180"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Inner London - West","10","10","50700","46980"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Justice (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Public Health England","Inner London - East","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Public Health England","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Registers of Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Scottish Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Scottish Prison Service","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Scottish Prison Service","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Scottish Prison Service","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","33770","30810"
"In post","2021","60-64","Human Resources","Submarine Delivery Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Submarine Delivery Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","UK Hydrographic Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","UK Intellectual Property Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","United Kingdom Statistics Authority","East Wales","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Valuation Office Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Valuation Office Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Valuation Office Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","Inner London - West","15","10","52850","50000"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","West Midlands","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Government Internal Audit Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","HM Prison and Probation Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","HM Prison and Probation Service","Greater Manchester","[c]","[c]","[c]","[c]"
