"Status","Year","Disability","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Chorley and West Lancashire","Female","35","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Chorley and West Lancashire","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","East Cumbria","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","East Cumbria","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","East Lancashire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","East Merseyside","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","East Merseyside","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester North East","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester North East","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester North West","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester North West","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester South East","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester South East","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester South West","Female","210","[c]","24020","20140"
"New entrant CS","2021","Unknown","North West (England)","Greater Manchester South West","Male","240","[c]","28660","25560"
"New entrant CS","2021","Unknown","North West (England)","Lancaster and Wyre","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Lancaster and Wyre","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Liverpool","Female","200","[c]","25340","21430"
"New entrant CS","2021","Unknown","North West (England)","Liverpool","Male","170","[c]","29760","22850"
"New entrant CS","2021","Unknown","North West (England)","Manchester","Female","225","[c]","28880","25000"
"New entrant CS","2021","Unknown","North West (England)","Manchester","Male","255","[c]","30620","27570"
"New entrant CS","2021","Unknown","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Mid Lancashire","Female","60","[c]","24270","22350"
"New entrant CS","2021","Unknown","North West (England)","Mid Lancashire","Male","45","[c]","27140","22350"
"New entrant CS","2021","Unknown","North West (England)","Sefton","Female","85","[c]","25670","21430"
"New entrant CS","2021","Unknown","North West (England)","Sefton","Male","85","[c]","25630","21430"
"New entrant CS","2021","Unknown","North West (England)","Warrington","Female","130","[c]","29140","28840"
"New entrant CS","2021","Unknown","North West (England)","Warrington","Male","125","[c]","31870","30190"
"New entrant CS","2021","Unknown","North West (England)","West Cumbria","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","West Cumbria","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Wirral","Female","30","[c]","23760","22350"
"New entrant CS","2021","Unknown","North West (England)","Wirral","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Belfast","Female","85","[c]","24010","20140"
"New entrant CS","2021","Unknown","Northern Ireland","Belfast","Male","115","[c]","23870","20140"
"New entrant CS","2021","Unknown","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Lisburn and Castlereagh","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Aberdeen City and Aberdeenshire","Female","45","[c]","28060","25270"
"New entrant CS","2021","Unknown","Scotland","Aberdeen City and Aberdeenshire","Male","35","[c]","27110","21410"
"New entrant CS","2021","Unknown","Scotland","Angus and Dundee City","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Angus and Dundee City","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","City of Edinburgh","Female","470","[c]","31180","26160"
"New entrant CS","2021","Unknown","Scotland","City of Edinburgh","Male","395","[c]","30730","24880"
"New entrant CS","2021","Unknown","Scotland","Clackmannanshire and Fife","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Clackmannanshire and Fife","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Dumfries and Galloway","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Dumfries and Galloway","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","40","[c]","24010","23540"
"New entrant CS","2021","Unknown","Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Falkirk","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Falkirk","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Glasgow City","Female","205","[c]","28090","24880"
"New entrant CS","2021","Unknown","Scotland","Glasgow City","Male","180","[c]","29870","25220"
"New entrant CS","2021","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","North Lanarkshire","Female","35","[c]","20860","20140"
"New entrant CS","2021","Unknown","Scotland","North Lanarkshire","Male","30","[c]","21400","20140"
"New entrant CS","2021","Unknown","Scotland","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Perth and Kinross and Stirling","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Perth and Kinross and Stirling","Male","30","[c]","23360","20810"
"New entrant CS","2021","Unknown","Scotland","Scottish Borders","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Scottish Borders","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","South Ayrshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","South Ayrshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","South Lanarkshire","Female","70","[c]","20980","20140"
"New entrant CS","2021","Unknown","Scotland","South Lanarkshire","Male","55","[c]","20500","20140"
"New entrant CS","2021","Unknown","Scotland","West Lothian","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Berkshire","Female","70","[c]","28340","26100"
"New entrant CS","2021","Unknown","South East (England)","Berkshire","Male","80","[c]","31790","28130"
"New entrant CS","2021","Unknown","South East (England)","Brighton and Hove","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Brighton and Hove","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Buckinghamshire CC","Female","35","[c]","29290","27570"
"New entrant CS","2021","Unknown","South East (England)","Buckinghamshire CC","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Central Hampshire","Female","45","[c]","33070","30620"
"New entrant CS","2021","Unknown","South East (England)","Central Hampshire","Male","45","[c]","31320","28000"
"New entrant CS","2021","Unknown","South East (England)","East Kent","Female","100","[c]","25030","24180"
"New entrant CS","2021","Unknown","South East (England)","East Kent","Male","125","[c]","25580","24880"
"New entrant CS","2021","Unknown","South East (England)","East Surrey","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","East Surrey","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","East Sussex CC","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","East Sussex CC","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Isle of Wight","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Kent Thames Gateway","Female","50","[c]","23700","21500"
"New entrant CS","2021","Unknown","South East (England)","Kent Thames Gateway","Male","40","[c]","26930","27850"
"New entrant CS","2021","Unknown","South East (England)","Medway","Female","30","[c]","27060","27760"
"New entrant CS","2021","Unknown","South East (England)","Medway","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Mid Kent","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Mid Kent","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Milton Keynes","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Milton Keynes","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","North Hampshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","North Hampshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Oxfordshire","Female","65","[c]","29590","26350"
"New entrant CS","2021","Unknown","South East (England)","Oxfordshire","Male","50","[c]","25110","24020"
"New entrant CS","2021","Unknown","South East (England)","Portsmouth","Female","75","[c]","25230","20140"
"New entrant CS","2021","Unknown","South East (England)","Portsmouth","Male","95","[c]","28990","21220"
"New entrant CS","2021","Unknown","South East (England)","South Hampshire","Female","140","[c]","30090","29540"
"New entrant CS","2021","Unknown","South East (England)","South Hampshire","Male","125","[c]","29400","29540"
"New entrant CS","2021","Unknown","South East (England)","South Hampshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Southampton","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Southampton","Male","45","[c]","33440","27570"
"New entrant CS","2021","Unknown","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","West Surrey","Female","60","[c]","27290","24370"
"New entrant CS","2021","Unknown","South East (England)","West Surrey","Male","40","[c]","29160","26970"
"New entrant CS","2021","Unknown","South East (England)","West Sussex (North East)","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","West Sussex (North East)","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","West Sussex (South West)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","West Sussex (South West)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","130","[c]","30610","27780"
"New entrant CS","2021","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","200","[c]","30330","27540"
"New entrant CS","2021","Unknown","South West (England)","Bournemouth and Poole","Female","10","[c]","[c]","[c]"
