"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions","Monmouthshire and Newport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Na h-Eileanan Siar","AA/AO","AO","80","75","20960","21010"
"In post","2021","Department for Work and Pensions","Na h-Eileanan Siar","EO","EO","20","20","27490","27570"
"In post","2021","Department for Work and Pensions","Na h-Eileanan Siar","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North and North East Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North and North East Lincolnshire","AA/AO","AO","215","180","20940","21010"
"In post","2021","Department for Work and Pensions","North and North East Lincolnshire","EO","EO","240","215","27570","27570"
"In post","2021","Department for Work and Pensions","North and North East Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North and North East Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North and North East Lincolnshire","SEO/HEO","HEO","35","30","32840","32490"
"In post","2021","Department for Work and Pensions","North and North East Lincolnshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","North and West Norfolk","AA/AO","AO","15","15","20910","21010"
"In post","2021","Department for Work and Pensions","North and West Norfolk","EO","EO","100","85","27580","27570"
"In post","2021","Department for Work and Pensions","North and West Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North and West Norfolk","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","North and West Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Hampshire","AA/AO","AO","35","30","21110","21010"
"In post","2021","Department for Work and Pensions","North Hampshire","EO","EO","120","105","27480","27570"
"In post","2021","Department for Work and Pensions","North Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Hampshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Hampshire","SEO/HEO","HEO","15","15","32330","31990"
"In post","2021","Department for Work and Pensions","North Hampshire","SEO/HEO","SEO","15","15","47940","45100"
"In post","2021","Department for Work and Pensions","North Lanarkshire","AA/AO","AO","420","345","20710","21010"
"In post","2021","Department for Work and Pensions","North Lanarkshire","EO","EO","260","225","27340","27570"
"In post","2021","Department for Work and Pensions","North Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Lanarkshire","SEO/HEO","HEO","30","25","33030","33130"
"In post","2021","Department for Work and Pensions","North Lanarkshire","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Northamptonshire","AA/AO","AO","190","155","20940","21010"
"In post","2021","Department for Work and Pensions","North Northamptonshire","EO","EO","230","215","27570","27570"
"In post","2021","Department for Work and Pensions","North Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Northamptonshire","SEO/HEO","HEO","15","15","32860","32820"
"In post","2021","Department for Work and Pensions","North Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Nottinghamshire","AA/AO","AO","15","15","20960","21010"
"In post","2021","Department for Work and Pensions","North Nottinghamshire","EO","EO","215","190","27460","27570"
"In post","2021","Department for Work and Pensions","North Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Nottinghamshire","SEO/HEO","HEO","20","20","32880","32250"
"In post","2021","Department for Work and Pensions","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Yorkshire CC","AA/AO","AO","20","20","20920","21010"
"In post","2021","Department for Work and Pensions","North Yorkshire CC","EO","EO","175","160","27480","27570"
"In post","2021","Department for Work and Pensions","North Yorkshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","North Yorkshire CC","SEO/HEO","HEO","35","35","32720","32170"
"In post","2021","Department for Work and Pensions","North Yorkshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Northumberland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Northumberland","AA/AO","AO","20","15","20970","21010"
"In post","2021","Department for Work and Pensions","Northumberland","EO","EO","160","140","27400","27570"
"In post","2021","Department for Work and Pensions","Northumberland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Northumberland","SEO/HEO","HEO","20","15","32850","32470"
"In post","2021","Department for Work and Pensions","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Norwich and East Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Norwich and East Norfolk","AA/AO","AO","165","130","20850","21010"
"In post","2021","Department for Work and Pensions","Norwich and East Norfolk","EO","EO","345","300","27520","27570"
"In post","2021","Department for Work and Pensions","Norwich and East Norfolk","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Norwich and East Norfolk","SEO/HEO","HEO","55","50","33000","32540"
"In post","2021","Department for Work and Pensions","Norwich and East Norfolk","SEO/HEO","SEO","15","15","48620","42980"
"In post","2021","Department for Work and Pensions","Nottingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Nottingham","AA/AO","AO","245","215","20900","21010"
"In post","2021","Department for Work and Pensions","Nottingham","EO","EO","420","390","27540","27570"
"In post","2021","Department for Work and Pensions","Nottingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Nottingham","SEO/HEO","HEO","50","50","32820","32080"
"In post","2021","Department for Work and Pensions","Nottingham","SEO/HEO","SEO","10","10","36460","35990"
"In post","2021","Department for Work and Pensions","Orkney Islands","EO","EO","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Orkney Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Orkney Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Oxfordshire","AA/AO","AO","50","45","21780","21270"
"In post","2021","Department for Work and Pensions","Oxfordshire","EO","EO","180","170","28050","27570"
"In post","2021","Department for Work and Pensions","Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Oxfordshire","SEO/HEO","HEO","20","15","34040","34290"
"In post","2021","Department for Work and Pensions","Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Perth and Kinross and Stirling","AA/AO","AO","30","25","20960","21010"
"In post","2021","Department for Work and Pensions","Perth and Kinross and Stirling","EO","EO","120","110","27490","27570"
"In post","2021","Department for Work and Pensions","Perth and Kinross and Stirling","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Perth and Kinross and Stirling","SEO/HEO","HEO","15","10","33190","32470"
"In post","2021","Department for Work and Pensions","Perth and Kinross and Stirling","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Peterborough","AA/AO","AO","60","45","20770","21010"
"In post","2021","Department for Work and Pensions","Peterborough","EO","EO","160","140","27650","27570"
"In post","2021","Department for Work and Pensions","Peterborough","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Peterborough","SEO/HEO","HEO","15","15","32700","32010"
"In post","2021","Department for Work and Pensions","Peterborough","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Plymouth","AA/AO","AO","55","45","20860","21010"
"In post","2021","Department for Work and Pensions","Plymouth","EO","EO","265","235","27410","27570"
"In post","2021","Department for Work and Pensions","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Plymouth","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Plymouth","SEO/HEO","HEO","40","40","32360","31990"
"In post","2021","Department for Work and Pensions","Plymouth","SEO/HEO","SEO","30","25","43010","40830"
"In post","2021","Department for Work and Pensions","Portsmouth","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Portsmouth","AA/AO","AO","115","85","20620","21010"
"In post","2021","Department for Work and Pensions","Portsmouth","EO","EO","200","180","27520","27570"
"In post","2021","Department for Work and Pensions","Portsmouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Portsmouth","SEO/HEO","HEO","15","15","33070","31990"
"In post","2021","Department for Work and Pensions","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Powys","AA/AO","AO","15","15","20760","21010"
"In post","2021","Department for Work and Pensions","Powys","EO","EO","60","55","27490","27570"
"In post","2021","Department for Work and Pensions","Powys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Powys","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Redbridge and Waltham Forest","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Redbridge and Waltham Forest","AA/AO","AO","290","255","24610","25110"
"In post","2021","Department for Work and Pensions","Redbridge and Waltham Forest","EO","EO","465","435","31020","31060"
"In post","2021","Department for Work and Pensions","Redbridge and Waltham Forest","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Redbridge and Waltham Forest","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Redbridge and Waltham Forest","SEO/HEO","HEO","45","40","37430","36650"
"In post","2021","Department for Work and Pensions","Redbridge and Waltham Forest","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Sandwell","AA/AO","AO","45","40","20830","21010"
"In post","2021","Department for Work and Pensions","Sandwell","EO","EO","260","235","27310","27570"
"In post","2021","Department for Work and Pensions","Sandwell","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Sandwell","SEO/HEO","HEO","30","30","32990","32540"
"In post","2021","Department for Work and Pensions","Sandwell","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Scottish Borders","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Scottish Borders","EO","EO","60","55","27540","27570"
"In post","2021","Department for Work and Pensions","Scottish Borders","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Scottish Borders","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Sefton","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Sefton","AA/AO","AO","315","270","21140","21010"
"In post","2021","Department for Work and Pensions","Sefton","EO","EO","800","740","27570","27570"
"In post","2021","Department for Work and Pensions","Sefton","G6/G7","G6","40","35","67120","65720"
"In post","2021","Department for Work and Pensions","Sefton","G6/G7","G7","165","155","56850","53430"
"In post","2021","Department for Work and Pensions","Sefton","SCS level","SCS level","15","15","85080","78670"
"In post","2021","Department for Work and Pensions","Sefton","SEO/HEO","HEO","215","200","33090","31990"
"In post","2021","Department for Work and Pensions","Sefton","SEO/HEO","SEO","235","225","45030","43220"
"In post","2021","Department for Work and Pensions","Sheffield","AA/AO","AA","[c]","[c]","[c]","[c]"
