"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Cheshire West and Chester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","Outside London","80","[c]","23840","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Croydon","London","50","[c]","27300","26810"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Darlington","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Derby","Outside London","15","[c]","22170","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Devon CC","Outside London","165","[c]","22950","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Dorset CC","Outside London","70","[c]","24090","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Dudley","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Durham CC","Outside London","150","[c]","22590","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Ealing","London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","East Kent","Outside London","15","[c]","22630","24020"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","East Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","East Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","East Riding of Yorkshire","Outside London","95","[c]","21950","20600"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","East Surrey","Outside London","90","[c]","27540","30420"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","East Sussex CC","Outside London","85","[c]","23840","25850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Enfield","London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Essex Haven Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Essex Thames Gateway","Outside London","30","[c]","21370","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Flintshire and Wrexham","Outside London","130","[c]","22640","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Gloucestershire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Greater Manchester North East","Outside London","20","[c]","22620","22890"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Greater Manchester North West","Outside London","30","[c]","22910","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Greater Manchester South East","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Greater Manchester South West","Outside London","35","[c]","28160","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Hackney and Newham","London","35","[c]","25240","26810"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Haringey and Islington","London","105","[c]","29230","30220"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","50","[c]","22480","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Heart of Essex","Outside London","75","[c]","24060","25850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Herefordshire, County of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Hertfordshire","Outside London","105","[c]","24730","24020"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Hounslow and Richmond upon Thames","London","80","[c]","28440","30720"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Isle of Wight","Outside London","50","[c]","22490","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","100","[c]","28050","27220"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Kent Thames Gateway","Outside London","155","[c]","25660","27850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Kingston upon Hull, City of","Outside London","20","[c]","24440","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Lambeth","London","65","[c]","28120","30220"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Lancaster and Wyre","Outside London","45","[c]","22270","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Leeds","Outside London","150","[c]","22870","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Leicester","Outside London","45","[c]","22390","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Leicestershire CC and Rutland","Outside London","80","[c]","22520","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Lewisham and Southwark","London","45","[c]","27440","26810"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Lincolnshire","Outside London","80","[c]","23620","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Liverpool","Outside London","35","[c]","21250","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Luton","Outside London","25","[c]","21420","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Manchester","Outside London","55","[c]","21980","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Medway","Outside London","60","[c]","24760","25850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Mid Kent","Outside London","25","[c]","23000","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Mid Lancashire","Outside London","45","[c]","21820","20600"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Milton Keynes","Outside London","60","[c]","25440","27850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Monmouthshire and Newport","Outside London","30","[c]","22210","20600"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","North and North East Lincolnshire","Outside London","10","[c]","21680","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","North and West Norfolk","Outside London","15","[c]","21540","20600"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","North Hampshire","Outside London","15","[c]","24370","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","North Nottinghamshire","Outside London","65","[c]","21500","20600"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Northumberland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Norwich and East Norfolk","Outside London","85","[c]","22220","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Nottingham","Outside London","90","[c]","22520","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Oxfordshire","Outside London","115","[c]","24240","24020"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Peterborough","Outside London","15","[c]","23750","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Plymouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Portsmouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Redbridge and Waltham Forest","London","10","[c]","27650","26810"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Sandwell","Outside London","10","[c]","22530","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Sheffield","Outside London","20","[c]","23660","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Shropshire CC","Outside London","25","[c]","23420","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Somerset","Outside London","15","[c]","22030","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","South and West Derbyshire","Outside London","45","[c]","22070","20600"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","South Hampshire","Outside London","15","[c]","19470","18460"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","South Nottinghamshire","Outside London","25","[c]","21840","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","South Teesside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","South West Wales","Outside London","15","[c]","21860","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Southampton","Outside London","10","[c]","22940","19080"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Staffordshire CC","Outside London","230","[c]","22800","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Stoke-on-Trent","Outside London","15","[c]","21420","22920"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Suffolk","Outside London","140","[c]","25040","24620"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Sunderland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Swansea","Outside London","15","[c]","21860","20890"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
