"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Female","50","[c]","28080","26050"
"New entrant CS","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Male","50","[c]","32430","26050"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","London","Female","645","[c]","36890","32330"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","London","Male","280","[c]","41410","33950"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","Outside London","Female","820","[c]","31490","28590"
"New entrant CS","2021","Public Health England","Department of Health and Social Care","Outside London","Male","280","[c]","35230","28590"
"New entrant CS","2021","Registers of Scotland","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scottish Government","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","35","[c]","23970","21050"
"New entrant CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Female","65","[c]","23110","20850"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Male","40","[c]","23340","20850"
"New entrant CS","2021","Scottish Forestry","Scottish Government","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Scottish Government","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","Female","495","[c]","37020","30650"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","Male","295","[c]","37690","30650"
"New entrant CS","2021","Scottish Housing Regulator","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Outside London","Female","120","[c]","21620","20810"
"New entrant CS","2021","Scottish Prison Service","Scottish Government","Outside London","Male","155","[c]","22310","20810"
"New entrant CS","2021","Scottish Public Pensions Agency","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Attorney General's Departments","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Scottish Government","Outside London","Female","230","[c]","25110","20060"
"New entrant CS","2021","Social Security Scotland","Scottish Government","Outside London","Male","160","[c]","27110","20060"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scottish Government","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Outside London","Female","60","[c]","33690","27540"
"New entrant CS","2021","Submarine Delivery Agency","Ministry of Defence","Outside London","Male","135","[c]","36710","33000"
"New entrant CS","2021","Teaching Regulation Agency","Department for Education","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","The National Archives","London","Female","35","[c]","32720","30930"
"New entrant CS","2021","The National Archives","The National Archives","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scottish Government","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scottish Government","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","UK Export Finance","London","Female","40","[c]","41290","37960"
"New entrant CS","2021","UK Export Finance","UK Export Finance","London","Male","50","[c]","49560","48080"
"New entrant CS","2021","UK Hydrographic Office","Ministry of Defence","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Ministry of Defence","Outside London","Male","45","[c]","28890","26740"
"New entrant CS","2021","UK Hydrographic Office","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","Female","95","[c]","27840","23320"
"New entrant CS","2021","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","Male","85","[c]","29290","23320"
"New entrant CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","UK Supreme Court","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","UK Supreme Court","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","Female","145","[c]","37080","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","Male","95","[c]","37310","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","Female","425","[c]","29260","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","Male","350","[c]","30560","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","HM Revenue and Customs","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","HM Revenue and Customs","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Valuation Office Agency","HM Revenue and Customs","Outside London","Female","125","[c]","24350","20880"
"New entrant CS","2021","Valuation Office Agency","HM Revenue and Customs","Outside London","Male","110","[c]","25240","24500"
"New entrant CS","2021","Vehicle Certification Agency","Department for Transport","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Vehicle Certification Agency","Department for Transport","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Wales Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government (excl. agencies)","Welsh Government","Outside London","Female","120","[c]","27570","20500"
