"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Unknown","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Economics","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","International Trade","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Operational Delivery","London","60","[c]","31500","30850"
"Leaver Dept.","2021","20-29","Unknown","Operational Delivery","Outside London","145","[c]","21780","21050"
"Leaver Dept.","2021","20-29","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Other","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Other","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Policy","London","260","[c]","36770","33570"
"Leaver Dept.","2021","20-29","Unknown","Policy","Outside London","30","[c]","30850","30040"
"Leaver Dept.","2021","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Statistics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Statistics","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","London","225","[c]","36980","32940"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Outside London","275","[c]","27580","27570"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","280","[c]","31010","32000"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Policy","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","London","50","[c]","46610","43300"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Outside London","70","[c]","30100","27570"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data and Technology","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data and Technology","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Economics","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","London","35","[c]","59000","54650"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","Outside London","40","[c]","36300","32490"
"Leaver Dept.","2021","30-39","Declared non-disabled","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","London","30","[c]","55780","51940"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Delivery","London","105","[c]","35730","31200"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Delivery","Outside London","305","[c]","24720","22570"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Research","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Other","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Other","Outside London","30","[c]","29220","27740"
"Leaver Dept.","2021","30-39","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","London","295","[c]","49540","52300"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Outside London","45","[c]","37750","36740"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Science and Engineering","Outside London","30","[c]","38330","37290"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
