"Status","Year","Age","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Wales","West Wales and The Valleys","Male","60","[c]","22270","21590"
"Leaver CS","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","West Midlands","Female","85","[c]","24460","21010"
"Leaver CS","2021","20-29","West Midlands (England)","West Midlands","Male","70","[c]","23410","21010"
"Leaver CS","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Yorkshire and The Humber","North Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Yorkshire and The Humber","North Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Yorkshire and The Humber","South Yorkshire","Female","50","[c]","22560","21010"
"Leaver CS","2021","20-29","Yorkshire and The Humber","South Yorkshire","Male","55","[c]","24530","21430"
"Leaver CS","2021","20-29","Yorkshire and The Humber","West Yorkshire","Female","115","[c]","24270","21010"
"Leaver CS","2021","20-29","Yorkshire and The Humber","West Yorkshire","Male","90","[c]","26580","23000"
"Leaver CS","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Lincolnshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Midlands (England)","Lincolnshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Bedfordshire and Hertfordshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Bedfordshire and Hertfordshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","East Anglia","Female","70","[c]","27780","26670"
"Leaver CS","2021","30-39","East of England","East Anglia","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Essex","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East of England","Essex","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Inner London - East","Female","130","[c]","40300","37780"
"Leaver CS","2021","30-39","London","Inner London - East","Male","95","[c]","45550","41030"
"Leaver CS","2021","30-39","London","Inner London - East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Inner London - West","Female","275","[c]","45490","43560"
"Leaver CS","2021","30-39","London","Inner London - West","Male","315","[c]","47580","50700"
"Leaver CS","2021","30-39","London","Outer London - East and North East","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Outer London - East and North East","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Outer London - South","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Outer London - South","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Outer London - West and North West","Female","55","[c]","34520","31060"
"Leaver CS","2021","30-39","London","Outer London - West and North West","Male","40","[c]","33780","31060"
"Leaver CS","2021","30-39","North East (England)","Northumberland and Tyne and Wear","Female","80","[c]","23990","21010"
"Leaver CS","2021","30-39","North East (England)","Northumberland and Tyne and Wear","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Tees Valley and Durham","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Tees Valley and Durham","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Cheshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Cheshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Greater Manchester","Female","70","[c]","28350","25880"
"Leaver CS","2021","30-39","North West (England)","Greater Manchester","Male","75","[c]","29070","27570"
"Leaver CS","2021","30-39","North West (England)","Lancashire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Lancashire","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Merseyside","Female","50","[c]","23000","22230"
"Leaver CS","2021","30-39","North West (England)","Merseyside","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Northern Ireland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","Eastern Scotland","Female","115","[c]","29870","26700"
"Leaver CS","2021","30-39","Scotland","Eastern Scotland","Male","70","[c]","33940","30790"
"Leaver CS","2021","30-39","Scotland","Highlands and Islands","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","Highlands and Islands","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","North Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","North Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","Southern Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","Southern Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","West Central Scotland","Female","50","[c]","29660","27230"
"Leaver CS","2021","30-39","Scotland","West Central Scotland","Male","40","[c]","28520","25980"
"Leaver CS","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","55","[c]","33220","28120"
"Leaver CS","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South East (England)","Hampshire and Isle of Wight","Female","55","[c]","31240","28650"
"Leaver CS","2021","30-39","South East (England)","Hampshire and Isle of Wight","Male","50","[c]","31520","30180"
"Leaver CS","2021","30-39","South East (England)","Kent","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South East (England)","Kent","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South East (England)","Surrey, East and West Sussex","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South East (England)","Surrey, East and West Sussex","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Cornwall and Isles of Scilly","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Devon","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Devon","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Dorset and Somerset","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Dorset and Somerset","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","105","[c]","30160","27570"
"Leaver CS","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","105","[c]","36010","35860"
"Leaver CS","2021","30-39","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Male","60","[c]","35900","30330"
"Leaver CS","2021","30-39","Wales","East Wales","Female","70","[c]","29430","26930"
"Leaver CS","2021","30-39","Wales","East Wales","Male","105","[c]","35650","36030"
"Leaver CS","2021","30-39","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales","West Wales and The Valleys","Female","50","[c]","23270","21590"
"Leaver CS","2021","30-39","Wales","West Wales and The Valleys","Male","60","[c]","27190","22350"
"Leaver CS","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","West Midlands","Female","95","[c]","31340","27570"
"Leaver CS","2021","30-39","West Midlands (England)","West Midlands","Male","50","[c]","33820","30090"
"Leaver CS","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","North Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","North Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","South Yorkshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","South Yorkshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","West Yorkshire","Female","60","[c]","28060","27570"
"Leaver CS","2021","30-39","Yorkshire and The Humber","West Yorkshire","Male","70","[c]","32840","27570"
"Leaver CS","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Female","50","[c]","27980","27570"
"Leaver CS","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Lincolnshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Lincolnshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Bedfordshire and Hertfordshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Bedfordshire and Hertfordshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","East Anglia","Female","75","[c]","28610","27570"
"Leaver CS","2021","40-49","East of England","East Anglia","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Essex","Female","35","[c]","29720","26580"
"Leaver CS","2021","40-49","East of England","Essex","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Inner London - East","Female","70","[c]","46490","40070"
"Leaver CS","2021","40-49","London","Inner London - East","Male","55","[c]","49060","45000"
"Leaver CS","2021","40-49","London","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Inner London - West","Female","215","[c]","54540","54090"
"Leaver CS","2021","40-49","London","Inner London - West","Male","160","[c]","58400","55000"
"Leaver CS","2021","40-49","London","Outer London - East and North East","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Outer London - East and North East","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Outer London - South","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Outer London - South","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Outer London - West and North West","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Outer London - West and North West","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Northumberland and Tyne and Wear","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Northumberland and Tyne and Wear","Male","50","[c]","28070","23480"
"Leaver CS","2021","40-49","North East (England)","Tees Valley and Durham","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Tees Valley and Durham","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Cheshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Cheshire","Male","10","[c]","[c]","[c]"
