"Status","Year","Age","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Declared disabled","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Operational Delivery","135","[c]","23390","21170"
"Leaver CS","2021","65+","Declared disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Property","Property","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Security","Security","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Other","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","Unknown","315","[c]","25150","25890"
"Leaver CS","2021","65+","Declared non-disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Finance","Finance","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Finance","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Human Resources","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Legal","Legal","35","[c]","54930","55610"
"Leaver CS","2021","65+","Declared non-disabled","Legal","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Operational Delivery","580","[c]","25340","21180"
"Leaver CS","2021","65+","Declared non-disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Planning Inspectors","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Project Delivery","45","[c]","37320","33660"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Property","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Property","Property","50","[c]","33260","33000"
"Leaver CS","2021","65+","Declared non-disabled","Property","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Security","Security","35","[c]","24280","20340"
"Leaver CS","2021","65+","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Operational Delivery","85","[c]","25460","23830"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Other","135","[c]","25300","21580"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Policy","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Unknown","1015","[c]","26750","26120"
"Leaver CS","2021","65+","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","Operational Delivery","115","[c]","25580","21400"
"Leaver CS","2021","65+","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Other","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data & Technology","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Grants Management","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal","Operational Delivery","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
