"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Work and Pensions","Heart of Essex","Outside London","70","[c]","30260","29290"
"New entrant CS","2021","Department for Work and Pensions","Herefordshire, County of","Outside London","15","[c]","27160","27570"
"New entrant CS","2021","Department for Work and Pensions","Hertfordshire","Outside London","255","[c]","28050","29290"
"New entrant CS","2021","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","115","[c]","30240","31060"
"New entrant CS","2021","Department for Work and Pensions","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","15","[c]","26690","27570"
"New entrant CS","2021","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","45","[c]","25780","27570"
"New entrant CS","2021","Department for Work and Pensions","Isle of Anglesey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Isle of Wight","Outside London","40","[c]","26390","27570"
"New entrant CS","2021","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","105","[c]","30240","31060"
"New entrant CS","2021","Department for Work and Pensions","Kent Thames Gateway","Outside London","110","[c]","28370","29290"
"New entrant CS","2021","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","65","[c]","27040","27570"
"New entrant CS","2021","Department for Work and Pensions","Lambeth","London","190","[c]","29730","31060"
"New entrant CS","2021","Department for Work and Pensions","Lancaster and Wyre","Outside London","105","[c]","22820","21010"
"New entrant CS","2021","Department for Work and Pensions","Leeds","Outside London","630","[c]","27490","27570"
"New entrant CS","2021","Department for Work and Pensions","Leicester","Outside London","240","[c]","24610","27570"
"New entrant CS","2021","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Lewisham and Southwark","London","195","[c]","29890","31060"
"New entrant CS","2021","Department for Work and Pensions","Lincolnshire","Outside London","70","[c]","27190","27570"
"New entrant CS","2021","Department for Work and Pensions","Liverpool","Outside London","30","[c]","24400","27570"
"New entrant CS","2021","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Luton","Outside London","85","[c]","25840","27570"
"New entrant CS","2021","Department for Work and Pensions","Manchester","Outside London","345","[c]","32790","27570"
"New entrant CS","2021","Department for Work and Pensions","Medway","Outside London","70","[c]","29060","29290"
"New entrant CS","2021","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","155","[c]","30260","31060"
"New entrant CS","2021","Department for Work and Pensions","Mid Kent","Outside London","80","[c]","29080","29290"
"New entrant CS","2021","Department for Work and Pensions","Mid Lancashire","Outside London","95","[c]","23080","21010"
"New entrant CS","2021","Department for Work and Pensions","Milton Keynes","Outside London","70","[c]","25650","27570"
"New entrant CS","2021","Department for Work and Pensions","Monmouthshire and Newport","Outside London","100","[c]","26460","27570"
"New entrant CS","2021","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North and North East Lincolnshire","Outside London","30","[c]","25030","27570"
"New entrant CS","2021","Department for Work and Pensions","North and West Norfolk","Outside London","25","[c]","27000","27570"
"New entrant CS","2021","Department for Work and Pensions","North Hampshire","Outside London","70","[c]","25730","27570"
"New entrant CS","2021","Department for Work and Pensions","North Lanarkshire","Outside London","25","[c]","25620","27570"
"New entrant CS","2021","Department for Work and Pensions","North Northamptonshire","Outside London","105","[c]","27470","27570"
"New entrant CS","2021","Department for Work and Pensions","North Nottinghamshire","Outside London","40","[c]","27390","27570"
"New entrant CS","2021","Department for Work and Pensions","North Yorkshire CC","Outside London","55","[c]","26970","27570"
"New entrant CS","2021","Department for Work and Pensions","Northumberland","Outside London","25","[c]","25650","27570"
"New entrant CS","2021","Department for Work and Pensions","Norwich and East Norfolk","Outside London","60","[c]","26950","27570"
"New entrant CS","2021","Department for Work and Pensions","Nottingham","Outside London","130","[c]","25880","27570"
"New entrant CS","2021","Department for Work and Pensions","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Oxfordshire","Outside London","90","[c]","25920","27570"
"New entrant CS","2021","Department for Work and Pensions","Perth and Kinross and Stirling","Outside London","35","[c]","26970","27570"
"New entrant CS","2021","Department for Work and Pensions","Peterborough","Outside London","65","[c]","27070","27570"
"New entrant CS","2021","Department for Work and Pensions","Plymouth","Outside London","50","[c]","26150","27570"
"New entrant CS","2021","Department for Work and Pensions","Portsmouth","Outside London","95","[c]","27020","27570"
"New entrant CS","2021","Department for Work and Pensions","Powys","Outside London","10","[c]","24540","27570"
"New entrant CS","2021","Department for Work and Pensions","Redbridge and Waltham Forest","London","250","[c]","29390","31060"
"New entrant CS","2021","Department for Work and Pensions","Sandwell","Outside London","35","[c]","23060","21010"
"New entrant CS","2021","Department for Work and Pensions","Scottish Borders","Outside London","20","[c]","27240","27570"
"New entrant CS","2021","Department for Work and Pensions","Sefton","Outside London","150","[c]","27950","27570"
"New entrant CS","2021","Department for Work and Pensions","Sheffield","Outside London","320","[c]","25480","21010"
"New entrant CS","2021","Department for Work and Pensions","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Shropshire CC","Outside London","30","[c]","27110","27570"
"New entrant CS","2021","Department for Work and Pensions","Solihull","Outside London","25","[c]","25550","27570"
"New entrant CS","2021","Department for Work and Pensions","Somerset","Outside London","80","[c]","24780","27570"
"New entrant CS","2021","Department for Work and Pensions","South and West Derbyshire","Outside London","60","[c]","26850","27570"
"New entrant CS","2021","Department for Work and Pensions","South Ayrshire","Outside London","65","[c]","27170","27570"
"New entrant CS","2021","Department for Work and Pensions","South Hampshire","Outside London","70","[c]","26440","27570"
"New entrant CS","2021","Department for Work and Pensions","South Lanarkshire","Outside London","10","[c]","24290","24290"
"New entrant CS","2021","Department for Work and Pensions","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South Teesside","Outside London","75","[c]","21990","21010"
"New entrant CS","2021","Department for Work and Pensions","South West Wales","Outside London","25","[c]","23750","21010"
"New entrant CS","2021","Department for Work and Pensions","Southampton","Outside London","60","[c]","26190","27570"
"New entrant CS","2021","Department for Work and Pensions","Southend-on-Sea","Outside London","80","[c]","27540","29290"
"New entrant CS","2021","Department for Work and Pensions","Staffordshire CC","Outside London","135","[c]","25940","27570"
"New entrant CS","2021","Department for Work and Pensions","Stoke-on-Trent","Outside London","95","[c]","27080","27570"
"New entrant CS","2021","Department for Work and Pensions","Suffolk","Outside London","190","[c]","26160","27570"
"New entrant CS","2021","Department for Work and Pensions","Sunderland","Outside London","150","[c]","26770","27570"
"New entrant CS","2021","Department for Work and Pensions","Swansea","Outside London","85","[c]","25120","27570"
"New entrant CS","2021","Department for Work and Pensions","Swindon","Outside London","60","[c]","26170","27570"
"New entrant CS","2021","Department for Work and Pensions","Telford and Wrekin","Outside London","45","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Thurrock","Outside London","10","[c]","27750","29290"
"New entrant CS","2021","Department for Work and Pensions","Torbay","Outside London","35","[c]","24570","27570"
"New entrant CS","2021","Department for Work and Pensions","Tower Hamlets","London","120","[c]","31730","31060"
"New entrant CS","2021","Department for Work and Pensions","Tyneside","Outside London","1000","[c]","24100","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","320","[c]","28900","27570"
"New entrant CS","2021","Department for Work and Pensions","Wakefield","Outside London","75","[c]","26860","27570"
"New entrant CS","2021","Department for Work and Pensions","Walsall","Outside London","35","[c]","24390","27570"
"New entrant CS","2021","Department for Work and Pensions","Wandsworth","London","40","[c]","29840","31060"
"New entrant CS","2021","Department for Work and Pensions","Warrington","Outside London","125","[c]","27510","27570"
"New entrant CS","2021","Department for Work and Pensions","Warwickshire","Outside London","60","[c]","25040","27570"
"New entrant CS","2021","Department for Work and Pensions","West Cumbria","Outside London","10","[c]","22320","21010"
"New entrant CS","2021","Department for Work and Pensions","West Essex","Outside London","60","[c]","28620","29290"
"New entrant CS","2021","Department for Work and Pensions","West Kent","Outside London","40","[c]","29320","29290"
"New entrant CS","2021","Department for Work and Pensions","West Lothian","Outside London","55","[c]","22870","21010"
"New entrant CS","2021","Department for Work and Pensions","West Northamptonshire","Outside London","50","[c]","27430","27570"
"New entrant CS","2021","Department for Work and Pensions","West Surrey","Outside London","115","[c]","28890","29290"
"New entrant CS","2021","Department for Work and Pensions","West Sussex (North East)","Outside London","115","[c]","26690","27570"
"New entrant CS","2021","Department for Work and Pensions","West Sussex (South West)","Outside London","85","[c]","26650","27570"
"New entrant CS","2021","Department for Work and Pensions","Westminster","London","320","[c]","35520","31060"
"New entrant CS","2021","Department for Work and Pensions","Wiltshire","Outside London","100","[c]","25450","27570"
"New entrant CS","2021","Department for Work and Pensions","Wirral","Outside London","65","[c]","22870","21010"
"New entrant CS","2021","Department for Work and Pensions","Wolverhampton","Outside London","55","[c]","24820","27570"
"New entrant CS","2021","Department for Work and Pensions","Worcestershire","Outside London","60","[c]","26300","27570"
