"Status","Year","Disability","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","180","[c]","25720","22850"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","90","[c]","25250","21050"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Highlands and Islands","Shetland Islands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Hackney and Newham","London","260","[c]","29840","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Haringey and Islington","London","200","[c]","28910","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lambeth","London","720","[c]","36730","31370"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Lewisham and Southwark","London","210","[c]","29290","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - East","Tower Hamlets","London","590","[c]","40090","34550"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Camden and City of London","London","140","[c]","34230","28670"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","135","[c]","29270","31060"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Wandsworth","London","75","[c]","28330","30220"
"New entrant CS","2021","Declared non-disabled","Inner London - West","Westminster","London","3380","[c]","37960","33570"
"New entrant CS","2021","Declared non-disabled","Kent","East Kent","Outside London","230","[c]","26390","24920"
"New entrant CS","2021","Declared non-disabled","Kent","Kent Thames Gateway","Outside London","160","[c]","27380","29120"
"New entrant CS","2021","Declared non-disabled","Kent","Medway","Outside London","105","[c]","26540","29290"
"New entrant CS","2021","Declared non-disabled","Kent","Mid Kent","Outside London","100","[c]","29220","29290"
"New entrant CS","2021","Declared non-disabled","Kent","West Kent","Outside London","40","[c]","28590","29290"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackburn with Darwen","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Blackpool","Outside London","480","[c]","23070","21010"
"New entrant CS","2021","Declared non-disabled","Lancashire","Chorley and West Lancashire","Outside London","40","[c]","23970","22850"
"New entrant CS","2021","Declared non-disabled","Lancashire","East Lancashire","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancashire","Lancaster and Wyre","Outside London","120","[c]","23360","21010"
"New entrant CS","2021","Declared non-disabled","Lancashire","Mid Lancashire","Outside London","115","[c]","23820","21010"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","210","[c]","23620","22850"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","110","[c]","25620","22850"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","75","[c]","27380","27570"
"New entrant CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","95","[c]","24000","22920"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Lincolnshire","Outside London","185","[c]","26380","25190"
"New entrant CS","2021","Declared non-disabled","Merseyside","East Merseyside","Outside London","90","[c]","26700","27570"
"New entrant CS","2021","Declared non-disabled","Merseyside","Liverpool","Outside London","195","[c]","24780","21320"
"New entrant CS","2021","Declared non-disabled","Merseyside","Sefton","Outside London","180","[c]","27570","26370"
"New entrant CS","2021","Declared non-disabled","Merseyside","Wirral","Outside London","60","[c]","22890","21010"
"New entrant CS","2021","Declared non-disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","100","[c]","28210","27570"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","North Yorkshire CC","Outside London","145","[c]","28240","27570"
"New entrant CS","2021","Declared non-disabled","North Yorkshire","York","Outside London","225","[c]","31900","27570"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Belfast","Outside London","100","[c]","24320","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Northumberland","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Sunderland","Outside London","170","[c]","25260","27570"
"New entrant CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Tyneside","Outside London","1190","[c]","24980","21010"
"New entrant CS","2021","Declared non-disabled","Outer London - East and North East","Barking & Dagenham and Havering","London","120","[c]","29480","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - East and North East","Bexley and Greenwich","London","190","[c]","29360","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - East and North East","Enfield","London","100","[c]","30080","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - East and North East","Redbridge and Waltham Forest","London","200","[c]","29070","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - South","Bromley","London","80","[c]","27970","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - South","Croydon","London","230","[c]","32850","29570"
"New entrant CS","2021","Declared non-disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","London","130","[c]","29880","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","Barnet","London","305","[c]","32410","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","Brent","London","110","[c]","29270","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","Ealing","London","130","[c]","30340","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","Harrow and Hillingdon","London","195","[c]","30330","31060"
"New entrant CS","2021","Declared non-disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","London","210","[c]","30240","31060"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Shropshire and Staffordshire","Shropshire CC","Outside London","85","[c]","26360","27570"
"New entrant CS","2021","Declared non-disabled","Shropshire and Staffordshire","Staffordshire CC","Outside London","275","[c]","24850","23910"
"New entrant CS","2021","Declared non-disabled","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","170","[c]","22400","18880"
"New entrant CS","2021","Declared non-disabled","Shropshire and Staffordshire","Telford and Wrekin","Outside London","80","[c]","34800","27570"
"New entrant CS","2021","Declared non-disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","165","[c]","23880","22850"
"New entrant CS","2021","Declared non-disabled","South Yorkshire","Sheffield","Outside London","310","[c]","27380","22920"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","Dumfries and Galloway","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","45","[c]","25100","25410"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","Scottish Borders","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","South Ayrshire","Outside London","50","[c]","26450","27570"
"New entrant CS","2021","Declared non-disabled","Southern Scotland","South Lanarkshire","Outside London","90","[c]","22130","20140"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","Brighton and Hove","Outside London","85","[c]","25430","27570"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","East Surrey","Outside London","100","[c]","28210","29290"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","Outside London","245","[c]","24220","25850"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","West Surrey","Outside London","245","[c]","29060","27960"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","Outside London","120","[c]","27130","27570"
"New entrant CS","2021","Declared non-disabled","Surrey, East and West Sussex","West Sussex (South West)","Outside London","80","[c]","27580","27570"
"New entrant CS","2021","Declared non-disabled","Tees Valley and Durham","Darlington","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tees Valley and Durham","Durham CC","Outside London","185","[c]","22290","21010"
"New entrant CS","2021","Declared non-disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","85","[c]","22990","22850"
"New entrant CS","2021","Declared non-disabled","Tees Valley and Durham","South Teesside","Outside London","75","[c]","21440","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","280","[c]","29740","27570"
"New entrant CS","2021","Declared non-disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","90","[c]","27440","24480"
"New entrant CS","2021","Declared non-disabled","West Central Scotland","Glasgow City","Outside London","695","[c]","27250","23450"
"New entrant CS","2021","Declared non-disabled","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Central Scotland","North Lanarkshire","Outside London","50","[c]","26750","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands","Birmingham","Outside London","595","[c]","29480","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands","Coventry","Outside London","160","[c]","29990","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands","Dudley","Outside London","65","[c]","24470","25240"
"New entrant CS","2021","Declared non-disabled","West Midlands","Sandwell","Outside London","35","[c]","23320","21010"
"New entrant CS","2021","Declared non-disabled","West Midlands","Solihull","Outside London","30","[c]","25880","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands","Walsall","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands","Wolverhampton","Outside London","50","[c]","23770","22920"
"New entrant CS","2021","Declared non-disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","50","[c]","23930","21010"
"New entrant CS","2021","Declared non-disabled","West Wales and The Valleys","Central Valleys","Outside London","70","[c]","24420","22920"
"New entrant CS","2021","Declared non-disabled","West Wales and The Valleys","Conwy and Denbighshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Wales and The Valleys","Gwent Valleys","Outside London","60","[c]","25870","27570"
