"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Unknown","Inner London - East","15","[c]","45910","45440"
"New entrant CS","2021","40-49","Department of Health and Social Care","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Veterinarian","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Veterinarian","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Foreign, Commonwealth and Development Office","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Digital, Data and Technology","Devon","15","[c]","36790","27130"
"New entrant CS","2021","40-49","HM Land Registry","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Digital, Data and Technology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Legal","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Legal","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Merseyside","10","[c]","26180","22350"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","West Midlands","10","[c]","22350","22350"
"New entrant CS","2021","40-49","HM Land Registry","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Digital, Data and Technology","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Finance","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Human Resources","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Legal","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Devon","10","[c]","20880","20880"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Northern Ireland","15","[c]","20550","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Southern Scotland","20","[c]","20140","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
